x y
0.08361567012 0.2379316436
0.08362155094 0.237951332
0.08362689234 0.237969215
0.08363174375 0.2379854579
0.08363615006 0.2380002109
0.08364015207 0.2380136104
0.08364378683 0.2380257806
0.08364708804 0.2380368341
0.08365008626 0.2380468733
0.08365280929 0.2380559912
0.08365528237 0.2380642722
0.08365752844 0.2380717931
0.08365956832 0.2380786237
0.08366142092 0.2380848273
0.08366310344 0.2380904614
0.08366463149 0.2380955782
0.08366601924 0.2381002253
0.08366727956 0.2381044457
0.08366842417 0.2381082786
0.08366946367 0.2381117596
0.08367040772 0.2381149209
0.08367126508 0.238117792
0.08367204371 0.2381203994
0.08367275083 0.2381227674
0.08367339302 0.2381249179
0.08367397624 0.238126871
0.08367450589 0.2381286447
0.08367498691 0.2381302555
0.08367542375 0.2381317184
0.08367582047 0.2381330469
0.08367618075 0.2381342535
0.08367650795 0.2381353492
0.0836768051 0.2381363443
0.08367707496 0.238137248
0.08367732003 0.2381380687
0.0836775426 0.238138814
0.08367774472 0.2381394909
0.08367792828 0.2381401056
0.08367809498 0.2381406639
0.08367824638 0.2381411709
0.08367838386 0.2381416313
0.08367850872 0.2381420494
0.08367862212 0.2381424292
0.08367872509 0.238142774
0.08367881861 0.2381430872
0.08367890354 0.2381433716
0.08367898067 0.2381436299
0.08367905072 0.2381438645
0.08367911433 0.2381440775
0.0836791721 0.238144271
0.08367922456 0.2381444467
0.08367927221 0.2381446062
0.08367931548 0.2381447511
0.08367935477 0.2381448827
0.08367939046 0.2381450022
0.08367942287 0.2381451108
0.0836794523 0.2381452093
0.08367947903 0.2381452988
0.0836795033 0.2381453801
0.08367952535 0.238145454
